customer_id,first_name,last_name,age_band,nationality,home_market,loyalty_tier,preferred_cabin_class,join_date,last_booking_date,days_since_last_booking,trips_last_12m,lifetime_bookings,avg_trip_value_hkd,ancillary_spend_hkd,total_revenue_hkd,email_open_rate,app_engagement_score,customer_lifetime_value_12m,churn_probability_90d,customer_segment
CUST003594,Patrick,Huerta,18-24,HK,TH,Standard,Economy,2024-10-08,2024-04-25,250,2,16,4410,745,65898,0.336,38.4,9428,0.935,At Risk
CUST003595,Kevin,Hernandez,65+,TH,AU,Standard,Business,2020-11-09,2024-11-10,51,3,13,7998,1141,150519,0.56,68.3,25018,0.396,Mass Market
CUST003596,Elizabeth,Norris,55-64,HK,JP,Standard,Economy,2021-06-11,2024-10-24,68,2,2,6764,1457,13263,0.442,57.2,15089,0.383,Mass Market
CUST003597,Shelley,Schwartz,55-64,HK,KR,Standard,Economy,2023-03-11,2024-09-15,107,1,6,6020,950,33332,0.384,46.8,6368,0.579,Mass Market
CUST003598,Jacob,Taylor,65+,SG,JP,Silver,Economy,2021-10-01,2024-08-13,140,5,15,7084,739,101406,0.166,63.4,39115,0.569,Mass Market
CUST003599,Anthony,Sanders,35-44,KR,TH,Standard,Economy,2023-04-10,2024-06-20,194,3,19,4450,632,76689,0.247,44.4,13911,0.751,At Risk
CUST003600,Regina,Jones,25-34,CN,AU,Gold,Economy,2020-07-21,2024-06-26,188,4,27,7525,547,218554,0.102,59.0,37706,0.635,At Risk
CUST003601,Jennifer,Dodson,25-34,SG,CN,Standard,First,2024-09-27,2024-12-06,25,4,22,2027,359,88167,0.229,62.2,8733,0.242,Mass Market
CUST003602,Mark,Arnold,35-44,GB,US,Standard,First,2023-03-09,2024-12-18,13,3,7,5549,1087,77526,0.389,64.5,18243,0.201,Mass Market
CUST003603,Tommy,Brown,25-34,GB,UK,Diamond,Economy,2019-07-03,2024-03-10,296,3,21,4528,678,127393,0.432,67.6,21052,0.906,High Value Loyalists
CUST003604,Brett,Collins,65+,CN,CN,Standard,Economy,2020-06-16,2024-06-05,209,1,22,10676,1563,214063,0.463,41.8,11171,0.927,Growth Opportunity
CUST003605,Pedro,Bryant,18-24,US,HK,Standard,Economy,2022-09-13,2024-12-14,17,3,12,2832,194,28326,0.482,67.9,8228,0.323,Mass Market
CUST003606,Derek,Nielsen,25-34,CN,AU,Silver,First,2020-10-03,2024-02-27,308,4,9,6287,507,117729,0.451,56.4,27176,0.942,At Risk
CUST003607,Caitlin,Contreras,25-34,SG,AU,Standard,Business,2021-06-10,2024-08-18,135,5,9,7983,1701,109069,0.264,59.8,44428,0.556,Mass Market
CUST003608,Courtney,Martin,25-34,JP,HK,Standard,Economy,2022-11-16,2024-05-06,239,2,5,3968,466,17508,0.238,35.4,8074,0.939,At Risk
CUST003609,Kevin,Fischer,25-34,AU,HK,Standard,Economy,2021-01-30,2024-07-20,164,6,18,5285,961,90072,0.568,74.6,34305,0.458,Mass Market
CUST003610,Ashley,Dickerson,45-54,GB,UK,Standard,Economy,2024-06-03,2024-10-22,70,2,24,4085,824,94777,0.298,51.3,9001,0.486,Mass Market
CUST003611,Cathy,Vance,25-34,GB,AU,Standard,Business,2022-09-14,2024-04-29,246,2,8,4247,278,46563,0.305,37.5,8201,0.914,At Risk
CUST003612,Nancy,Quinn,45-54,SG,HK,Standard,Economy,2021-07-07,2024-08-22,131,3,4,8917,1795,34466,0.341,53.2,29461,0.519,Mass Market
CUST003613,Henry,Hart,55-64,GB,HK,Silver,Economy,2020-09-04,2024-11-05,56,7,14,1200,100,15680,0.121,78.4,9100,0.259,Frequent Flyers
CUST003614,Steven,Kemp,45-54,TW,TW,Gold,Economy,2020-10-09,2024-10-11,81,5,6,5812,1053,41295,0.331,81.8,39556,0.298,Frequent Flyers
CUST003615,Cindy,Arellano,45-54,US,HK,Standard,Economy,2019-03-20,2024-03-10,296,6,22,1200,115,22726,0.11,45.7,7170,0.906,At Risk
CUST003616,Alexandria,Valdez,35-44,JP,CN,Standard,Business,2019-07-08,2024-06-26,188,1,3,7302,1418,32841,0.461,43.4,7990,0.807,Growth Opportunity
CUST003617,Linda,Spencer,25-34,HK,HK,Standard,Economy,2023-08-31,2024-07-30,154,5,12,4361,558,46730,0.289,59.2,22414,0.486,Mass Market
CUST003618,John,Scott,25-34,AU,HK,Standard,Economy,2023-08-11,2024-03-24,282,0,17,1410,182,21431,0.267,23.1,1451,0.97,At Risk
CUST003619,Carrie,Martin,65+,HK,JP,Standard,Premium Economy,2019-07-10,2024-10-01,91,0,19,4883,727,97312,0.053,29.8,5122,0.696,At Risk
CUST003620,Caitlin,Massey,45-54,JP,JP,Gold,Premium Economy,2022-04-24,2024-11-06,55,2,2,2550,497,7012,0.411,72.0,7012,0.325,Mass Market
CUST003621,Tammy,Day,25-34,JP,SG,Standard,Premium Economy,2020-12-19,2024-11-25,36,3,12,7392,745,88774,0.743,76.8,22193,0.196,Mass Market
CUST003622,Jeanette,Hernandez,35-44,HK,CN,Standard,Business,2023-03-08,2024-11-24,37,1,8,7497,1622,91245,0.269,47.8,8369,0.496,Mass Market
CUST003623,Eduardo,Johnson,55-64,TW,UK,Silver,Economy,2022-07-26,2024-02-01,334,3,7,2694,517,19648,0.352,45.4,9633,0.97,At Risk
CUST003624,Elizabeth,Young,45-54,US,HK,Gold,Economy,2023-10-18,2024-02-10,325,1,6,6408,741,43009,0.613,53.5,8302,0.97,Growth Opportunity
CUST003625,Joel,Cohen,35-44,TH,TW,Standard,Economy,2022-09-27,2024-08-07,146,6,16,3788,207,49677,0.739,82.9,21697,0.413,Mass Market
CUST003626,Stacey,Nichols,55-64,KR,HK,Standard,Premium Economy,2020-03-13,2024-07-13,171,2,21,4573,365,94095,0.167,38.0,8961,0.691,At Risk
CUST003627,Jon,Jackson,45-54,HK,TW,Diamond,Business,2022-12-30,2024-08-15,138,5,13,9594,1387,271217,0.554,95.1,74093,0.33,High Value Loyalists
CUST003628,Christopher,Lewis,45-54,CN,SG,Standard,Economy,2024-01-03,2024-06-16,198,3,10,4385,838,41925,0.02,35.0,14354,0.773,At Risk
CUST003629,David,Horton,25-34,TH,AU,Silver,Business,2024-12-17,2024-10-27,65,2,9,8435,1775,126052,0.02,48.6,20420,0.499,Mass Market
CUST003630,Brandy,Davis,25-34,KR,UK,Silver,Premium Economy,2023-03-22,2024-05-07,238,4,25,9101,1044,253625,0.074,46.9,40580,0.789,At Risk
CUST003631,Brittney,Crawford,65+,CN,UK,Standard,First,2021-05-29,2024-07-01,183,2,6,4521,258,50375,0.301,42.4,8654,0.863,At Risk
CUST003632,Stephen,Jones,45-54,AU,US,Standard,Economy,2022-01-19,2024-02-06,329,2,20,5843,993,109258,0.04,20.3,12503,0.97,At Risk
CUST003633,Mary,Nelson,35-44,TH,TH,Standard,Economy,2019-10-29,2024-09-06,116,5,10,4185,431,36325,0.57,73.5,20988,0.411,Mass Market
CUST003634,Noah,Grant,45-54,KR,UK,Standard,Business,2022-10-26,2024-03-31,275,4,23,5263,795,176254,0.367,47.7,22127,0.875,At Risk
CUST003635,Albert,Ochoa,18-24,US,TH,Standard,Business,2019-10-30,2024-11-01,60,2,20,6679,790,190122,0.459,58.6,13602,0.417,Growth Opportunity
CUST003636,Lisa,Morrison,55-64,TH,AU,Silver,Premium Economy,2020-07-23,2024-11-27,34,2,7,5046,794,40880,0.305,62.5,11680,0.346,Mass Market
CUST003637,Eduardo,Pitts,25-34,SG,HK,Silver,Business,2022-01-22,2024-04-03,272,3,21,6097,563,197477,0.265,46.8,19980,0.934,At Risk
CUST003638,David,Cook,55-64,US,SG,Gold,Economy,2021-11-13,2024-02-15,320,2,6,3706,284,24007,0.347,48.3,9314,0.97,At Risk
CUST003639,Jeremy,Carpenter,35-44,TW,TH,Diamond,Premium Economy,2021-04-20,2024-02-11,324,3,13,3262,258,62722,0.672,75.0,14474,0.97,High Value Loyalists
CUST003640,Darren,Arellano,25-34,TW,SG,Silver,Economy,2022-11-18,2024-12-09,22,3,11,4428,912,51434,0.392,71.9,16020,0.209,Mass Market
CUST003641,Claudia,Baldwin,18-24,US,TW,Standard,Economy,2024-06-22,2024-08-26,127,3,9,5552,1096,48090,0.386,55.3,18278,0.551,Mass Market
CUST003642,Erica,King,55-64,TW,JP,Standard,Economy,2024-07-14,2024-07-13,171,2,15,8079,1574,116317,0.192,39.0,17690,0.89,At Risk
CUST003643,Robert,Everett,25-34,KR,KR,Silver,Economy,2022-01-23,2024-09-18,104,3,17,4837,746,82577,0.199,57.6,16749,0.577,Mass Market
CUST003644,Marc,Hooper,18-24,CN,TW,Silver,Economy,2022-04-23,2024-09-14,108,4,24,6144,734,142954,0.252,64.4,27512,0.426,Mass Market
CUST003645,Jennifer,Herrera,45-54,KR,CN,Standard,Premium Economy,2021-09-16,2024-08-18,135,5,20,3169,279,62622,0.458,67.5,15656,0.533,Mass Market
CUST003646,Dylan,Brown,35-44,SG,US,Silver,Business,2024-05-18,2024-12-22,9,5,13,7130,1147,149312,0.412,83.8,41385,0.162,Frequent Flyers
CUST003647,Arthur,Miller,35-44,US,SG,Standard,Economy,2024-03-03,2024-02-02,333,3,16,4383,458,60976,0.044,25.1,13208,0.97,At Risk
CUST003648,Jacob,Smith,25-34,CN,TH,Standard,Economy,2019-04-29,2024-09-13,109,4,15,4751,719,65303,0.432,63.6,19980,0.496,Mass Market
CUST003649,Madison,Rice,55-64,US,SG,Gold,Economy,2023-10-10,2024-06-03,211,3,21,5374,596,125709,0.475,67.1,20812,0.784,At Risk
CUST003650,Karen,Vargas,25-34,AU,UK,Standard,Economy,2019-03-07,2024-03-21,285,6,21,4044,212,69419,0.454,60.4,23110,0.77,At Risk
CUST003651,Kenneth,Donaldson,25-34,SG,KR,Standard,Economy,2023-04-13,2024-11-01,60,4,14,2797,435,36046,0.451,68.2,11809,0.303,Mass Market
CUST003652,Ellen,Simmons,25-34,AU,US,Silver,Economy,2021-01-11,2024-10-17,75,3,15,6241,1361,99988,0.455,70.2,22806,0.367,Mass Market
CUST003653,Charles,Green,25-34,CN,SG,Silver,Business,2022-02-28,2024-05-17,228,1,16,7236,944,182979,0.419,46.5,8180,0.909,At Risk
CUST003654,Corey,Oneill,25-34,TW,CN,Standard,Economy,2023-09-11,2024-01-08,358,3,14,2303,175,27115,0.146,27.2,6743,0.97,At Risk
CUST003655,Sandra,Hart,25-34,CN,UK,Silver,Premium Economy,2020-05-28,2024-08-08,145,4,16,5787,1024,108976,0.515,72.0,27244,0.54,Mass Market
CUST003656,Thomas,Juarez,25-34,KR,JP,Standard,Premium Economy,2019-10-19,2024-02-06,329,6,14,5754,781,83434,0.636,64.1,35758,0.819,At Risk
CUST003657,John,Clark,35-44,CN,HK,Silver,Economy,2022-05-27,2024-12-24,7,2,9,4445,760,40844,0.563,75.0,10410,0.329,Growth Opportunity
CUST003658,Christine,Smith,55-64,JP,KR,Standard,Economy,2024-01-10,2024-04-09,266,1,19,4434,886,81282,0.404,34.9,4877,0.956,At Risk
CUST003659,Kathryn,Mccann,18-24,HK,US,Diamond,Economy,2019-09-11,2024-01-16,350,3,6,7592,738,58635,0.348,59.9,34100,0.97,High Value Loyalists
CUST003660,Lauren,Mcdonald,25-34,HK,TW,Silver,Economy,2021-04-28,2024-04-06,269,2,9,10008,939,85012,0.26,41.9,21894,0.97,At Risk
CUST003661,Austin,Shepherd,55-64,TH,UK,Standard,Business,2022-03-21,2024-11-19,42,8,12,8095,1049,139356,0.06,74.0,66676,0.157,Frequent Flyers
CUST003662,Thomas,Mitchell,55-64,TW,TH,Standard,Economy,2020-05-12,2024-12-26,5,8,12,6426,416,63983,0.515,95.2,49595,0.01,Frequent Flyers
CUST003663,Richard,Mendez,45-54,JP,UK,Standard,Economy,2024-02-08,2024-08-04,149,2,13,7835,527,84770,0.123,38.0,15157,0.738,At Risk
CUST003664,Scott,Wood,25-34,TH,UK,Silver,Economy,2022-08-03,2024-06-12,202,4,8,6274,856,49511,0.303,59.0,28520,0.747,At Risk
CUST003665,Courtney,Kaufman,35-44,GB,TH,Silver,Economy,2022-02-01,2024-05-08,237,1,5,3724,436,18007,0.299,41.0,4160,0.936,At Risk
CUST003666,Emily,Nelson,25-34,TW,US,Silver,Business,2019-10-31,2024-01-31,335,3,24,6031,712,226967,0.561,53.6,20229,0.97,At Risk
CUST003667,Lauren,Walker,25-34,GB,TH,Gold,Economy,2019-05-30,2024-06-03,211,5,28,2272,362,73943,0.466,76.8,15215,0.721,At Risk
CUST003668,Steve,Manning,35-44,TW,US,Standard,Premium Economy,2019-12-29,2024-09-25,97,2,12,3592,748,47770,0.262,47.7,7962,0.554,Mass Market
CUST003669,Margaret,Hunter,35-44,HK,AU,Silver,Economy,2019-03-10,2024-12-29,2,3,11,7295,1526,84994,0.342,71.5,26463,0.156,Mass Market
CUST003670,Zoe,Valdez,35-44,CN,JP,Standard,Economy,2022-03-17,2024-01-30,336,4,17,4805,569,72162,0.327,41.2,19574,0.97,At Risk
CUST003671,Lauren,Murray,45-54,SG,KR,Silver,Economy,2024-02-28,2024-05-26,219,1,4,3397,545,13730,0.46,48.9,3942,0.89,Growth Opportunity
CUST003672,Crystal,Olson,25-34,US,SG,Standard,Business,2023-07-19,2024-04-30,245,4,10,3891,458,55358,0.198,43.3,15840,0.797,At Risk
CUST003673,Jennifer,Larson,35-44,HK,CN,Silver,Economy,2020-05-06,2024-04-13,262,2,24,2529,447,62320,0.407,48.3,5952,0.865,At Risk
CUST003674,Mary,Davis,55-64,JP,HK,Standard,Premium Economy,2020-03-05,2024-03-17,289,3,4,5925,805,24550,0.328,40.0,18412,0.962,At Risk
CUST003675,Matthew,Green,55-64,AU,JP,Standard,Economy,2022-02-25,2024-02-29,306,3,23,4272,305,82181,0.752,55.6,12449,0.866,At Risk
CUST003676,Madison,Rice,25-34,CN,TW,Standard,Premium Economy,2023-08-30,2024-02-21,314,3,24,4669,667,116858,0.234,34.2,14607,0.97,At Risk
CUST003677,Thomas,Robertson,35-44,HK,TH,Diamond,Premium Economy,2023-08-29,2024-10-25,67,2,8,6118,1338,79226,0.556,85.9,19806,0.341,High Value Loyalists
CUST003678,Cheryl,Garcia,25-34,TH,UK,Standard,Premium Economy,2022-02-16,2024-09-15,107,4,16,5955,573,94920,0.292,58.1,23730,0.485,Mass Market
CUST003679,Allison,Trujillo,18-24,AU,HK,Standard,Economy,2020-07-08,2024-12-17,14,1,17,2595,469,41721,0.346,52.7,2804,0.437,Mass Market
CUST003680,John,Edwards,45-54,US,HK,Standard,Economy,2021-11-24,2024-11-17,44,3,7,2668,263,16128,0.577,69.6,7993,0.4,Mass Market
CUST003681,Steven,Camacho,25-34,TH,HK,Standard,Business,2023-06-04,2024-01-26,340,7,24,5048,875,179103,0.448,60.7,37927,0.841,At Risk
CUST003682,David,Cooley,35-44,SG,TW,Gold,Economy,2024-04-10,2024-07-31,153,4,26,6632,867,195491,0.343,71.5,34771,0.568,Mass Market
CUST003683,Jill,Lyons,35-44,US,JP,Diamond,Economy,2019-06-14,2024-04-30,245,1,12,3730,639,60932,0.304,56.6,5861,0.97,High Value Loyalists
CUST003684,Timothy,Anderson,25-34,TH,AU,Gold,Economy,2023-08-23,2024-06-10,204,2,22,4036,774,106086,0.583,67.0,11073,0.777,Growth Opportunity
CUST003685,Katrina,Fernandez,25-34,HK,TW,Gold,Economy,2023-06-28,2024-07-20,164,3,17,5511,293,98949,0.303,64.0,20388,0.574,Mass Market
CUST003686,April,Sanchez,35-44,US,TW,Standard,Economy,2020-04-12,2024-11-02,59,4,4,5472,871,20228,0.303,62.4,23183,0.365,Mass Market
CUST003687,Matthew,Crawford,65+,US,UK,Standard,Economy,2019-05-21,2024-04-13,262,4,24,5088,313,100928,0.252,44.1,19569,0.941,At Risk
CUST003688,Lisa,Campbell,45-54,TW,KR,Silver,Economy,2020-11-07,2024-04-04,271,3,14,6046,1277,89825,0.65,62.3,21969,0.794,At Risk
CUST003689,Thomas,Joseph,35-44,CN,JP,Silver,Economy,2020-08-29,2024-11-04,57,4,15,3206,442,47506,0.159,64.8,14592,0.353,Mass Market
CUST003690,Jason,Perez,18-24,SG,AU,Standard,Premium Economy,2019-09-06,2024-09-06,116,3,8,8531,849,68215,0.406,57.0,25581,0.573,Mass Market
CUST003691,Alexis,Freeman,45-54,US,KR,Silver,Business,2020-07-16,2024-01-20,346,6,16,4541,748,117319,0.414,61.9,31734,0.934,At Risk
CUST003692,Adam,Parker,25-34,GB,HK,Standard,Premium Economy,2020-03-04,2024-02-27,308,1,12,8898,1477,113822,0.168,22.1,9485,0.97,At Risk
CUST003693,Frank,Rios,35-44,JP,TH,Standard,Economy,2024-05-06,2024-05-09,236,3,20,1200,153,21420,0.317,43.8,3699,0.941,At Risk
CUST003694,Lisa,White,45-54,TH,US,Standard,Business,2019-07-08,2024-01-20,346,4,17,1473,299,37762,0.301,39.4,6499,0.97,At Risk
CUST003695,Emily,Craig,35-44,CN,KR,Gold,Economy,2022-03-16,2024-02-19,316,3,25,5017,1073,152626,0.263,50.2,20979,0.97,At Risk
CUST003696,Christopher,Wright,25-34,CN,HK,Silver,Premium Economy,2020-12-15,2024-05-23,222,2,8,7402,947,66792,0.377,50.3,16698,0.866,At Risk
CUST003697,Annette,Lee,18-24,AU,JP,Standard,Economy,2024-01-21,2024-06-13,201,1,23,5714,979,123055,0.41,40.3,6122,0.853,At Risk
CUST003698,Emily,Richardson,18-24,JP,KR,Gold,Economy,2021-11-05,2024-05-11,234,2,19,4963,254,99406,0.314,53.8,12221,0.842,At Risk
CUST003699,Yolanda,Browning,35-44,GB,TW,Gold,Premium Economy,2022-06-29,2024-03-17,289,4,18,5827,595,134475,0.681,74.1,29883,0.819,At Risk
CUST003700,David,Jarvis,55-64,TH,KR,Standard,Economy,2021-05-17,2024-01-20,346,5,20,5154,989,98636,0.255,42.5,28138,0.97,At Risk
CUST003701,Christopher,Johnson,25-34,TH,AU,Gold,Premium Economy,2023-11-03,2024-09-04,118,2,15,9517,676,178591,0.402,66.6,23812,0.561,Mass Market
CUST003702,Christine,Case,35-44,JP,US,Standard,Premium Economy,2023-01-02,2024-09-13,109,2,4,4068,227,15553,0.38,51.5,7776,0.516,Mass Market
CUST003703,Kathleen,King,45-54,SG,JP,Standard,Economy,2022-04-22,2024-11-13,48,3,18,8004,1332,134191,0.458,64.5,25607,0.38,Mass Market
CUST003704,Charles,Collier,18-24,CN,UK,Standard,Economy,2021-05-18,2024-12-27,4,2,8,3572,406,25109,0.394,60.4,7242,0.28,Mass Market
CUST003705,Isaac,Johnson,25-34,AU,SG,Standard,Premium Economy,2021-09-12,2024-08-25,128,2,3,4553,915,15038,0.226,43.8,10025,0.636,At Risk
CUST003706,James,Cook,25-34,US,CN,Standard,Premium Economy,2020-07-07,2024-10-02,90,4,13,3064,656,44377,0.464,66.4,13654,0.317,Mass Market
CUST003707,Marcia,Wilson,45-54,GB,SG,Standard,Business,2022-12-11,2024-02-12,323,1,22,7076,769,220070,0.363,28.7,7137,0.97,At Risk
CUST003708,Emma,Sanders,35-44,US,AU,Standard,Economy,2020-10-08,2024-07-08,176,3,4,7868,1694,30852,0.517,56.6,26326,0.675,At Risk
CUST003709,Lisa,Richards,45-54,TW,TW,Silver,Business,2020-09-19,2024-04-23,252,2,2,4817,810,15589,0.486,52.3,11254,0.859,Growth Opportunity
CUST003710,John,Wyatt,55-64,TW,TH,Silver,Economy,2021-10-18,2024-10-17,75,4,12,6400,804,74928,0.457,75.3,28816,0.378,Mass Market
CUST003711,Barbara,Johnson,45-54,AU,UK,Standard,Economy,2024-07-05,2024-07-19,165,2,3,5481,784,14931,0.51,52.2,11434,0.722,Growth Opportunity
CUST003712,Chad,Blake,65+,GB,TW,Standard,Premium Economy,2021-08-20,2024-03-14,292,6,7,6507,1324,50262,0.27,52.4,43082,0.921,At Risk
CUST003713,Stephanie,Burke,45-54,JP,KR,Standard,Economy,2024-06-11,2024-10-07,85,3,3,7802,521,19469,0.375,58.2,22628,0.439,Mass Market
CUST003714,Jessica,Castillo,55-64,TW,AU,Gold,Economy,2022-02-27,2024-08-11,142,4,22,2686,295,65759,0.538,80.2,13858,0.433,Mass Market
CUST003715,Shelby,Serrano,55-64,JP,CN,Gold,Economy,2019-06-09,2024-05-29,216,2,19,2877,331,61116,0.398,58.6,7452,0.77,At Risk
CUST003716,Jared,Hardin,45-54,SG,TH,Standard,Business,2022-07-02,2024-10-19,73,2,7,3988,477,39769,0.237,48.6,8132,0.527,Mass Market
CUST003717,Lauren,Hughes,55-64,GB,CN,Silver,Business,2024-06-30,2024-05-31,214,1,7,4232,649,47498,0.194,38.6,4881,0.844,At Risk
CUST003718,Michael,Hayden,65+,JP,HK,Silver,First,2024-04-15,2024-05-23,222,5,22,5662,470,259468,0.484,69.6,30660,0.758,At Risk
CUST003719,Joseph,Gonzalez,35-44,SG,US,Diamond,Economy,2020-02-03,2024-06-22,192,2,11,5225,777,76942,0.272,64.5,16184,0.77,High Value Loyalists
CUST003720,Brett,Pearson,45-54,GB,TW,Standard,Economy,2020-08-09,2024-11-01,60,2,10,4760,997,46384,0.352,54.3,10562,0.498,Mass Market
CUST003721,Lee,Washington,35-44,AU,US,Standard,Business,2023-01-31,2024-04-09,266,2,7,5037,661,50640,0.586,47.2,10389,0.857,Growth Opportunity
CUST003722,Jacqueline,Vargas,55-64,AU,HK,Silver,Economy,2021-08-15,2024-03-04,302,5,16,5688,687,88349,0.226,52.9,31875,0.951,At Risk
CUST003723,Michelle,Jackson,35-44,SG,HK,Standard,Economy,2023-12-08,2024-10-04,88,5,27,3513,246,79203,0.55,75.0,17038,0.295,Frequent Flyers
CUST003724,Kerri,Hammond,55-64,AU,TW,Standard,Economy,2022-02-13,2024-11-21,40,2,7,1200,210,7896,0.2,49.8,2580,0.345,Mass Market
CUST003725,Christine,Cobb,55-64,HK,SG,Standard,Economy,2020-06-12,2024-06-30,184,3,26,3208,540,77847,0.552,57.4,10282,0.688,At Risk
CUST003726,Julie,Hoover,65+,KR,TH,Standard,Premium Economy,2020-12-27,2024-10-29,63,1,6,7639,1227,48613,0.387,50.4,8102,0.55,Mass Market
CUST003727,Ian,Caldwell,25-34,TH,JP,Silver,Economy,2019-09-04,2024-09-10,112,7,17,1200,255,21675,0.087,72.5,10185,0.528,Mass Market
CUST003728,Megan,Flores,45-54,US,TW,Silver,Economy,2020-09-18,2024-05-08,237,6,18,7695,897,133880,0.165,60.6,51552,0.765,At Risk
CUST003729,John,Riley,45-54,CN,HK,Standard,Premium Economy,2023-07-15,2024-10-17,75,5,24,3952,578,99235,0.223,62.9,20674,0.363,Mass Market
CUST003730,Jamie,Payne,65+,AU,TW,Gold,Premium Economy,2020-05-01,2024-08-21,132,3,20,7073,1442,195763,0.381,69.7,29364,0.589,Mass Market
CUST003731,Bianca,Harris,55-64,HK,KR,Standard,Economy,2021-08-26,2024-09-02,120,5,11,2953,514,30503,0.54,72.0,15858,0.373,Mass Market
CUST003732,Peter,Watson,35-44,HK,UK,Diamond,Economy,2020-01-29,2024-04-17,258,6,23,1200,191,37237,0.422,85.2,11226,0.67,High Value Loyalists
CUST003733,Ruth,Walton,35-44,AU,UK,Standard,First,2021-12-01,2024-03-16,290,1,16,3311,536,103933,0.222,25.7,3516,0.97,At Risk
CUST003734,Richard,Brown,25-34,AU,KR,Gold,Premium Economy,2024-10-15,2024-02-21,314,5,6,4910,474,37607,0.591,73.5,31339,0.812,At Risk
CUST003735,Tyrone,Wilkinson,65+,TW,TW,Gold,Premium Economy,2023-07-27,2024-11-20,41,0,3,6051,404,22633,0.35,60.7,7544,0.412,Mass Market
CUST003736,Jason,Gonzalez,25-34,TW,US,Gold,Premium Economy,2023-08-01,2024-03-28,278,3,12,2090,119,31022,0.214,51.3,7756,0.97,At Risk
CUST003737,Charles,Harris,45-54,TW,JP,Gold,First,2020-07-09,2024-09-22,100,1,21,6030,982,319469,0.341,60.6,8097,0.52,Mass Market
CUST003738,Karen,Robertson,55-64,GB,KR,Standard,Economy,2020-11-04,2024-02-12,323,2,21,5260,696,99118,0.362,33.6,10860,0.97,At Risk
CUST003739,Robert,Jenkins,35-44,JP,CN,Silver,Economy,2019-08-01,2024-06-22,192,1,11,3842,771,44404,0.223,41.6,4613,0.803,At Risk
CUST003740,Cody,Neal,25-34,JP,JP,Silver,Economy,2024-07-10,2024-02-03,332,7,15,5457,298,74047,0.512,71.9,40285,0.842,At Risk
CUST003741,Alexandra,Fitzgerald,25-34,AU,SG,Standard,Business,2024-09-28,2024-08-08,145,1,18,5397,851,142094,0.302,40.5,5708,0.737,At Risk
CUST003742,Jennifer,Valdez,55-64,SG,HK,Diamond,Economy,2021-01-12,2024-09-06,116,3,4,6359,507,32297,0.227,73.8,28229,0.534,High Value Loyalists
CUST003743,Haley,Cline,35-44,US,TW,Standard,Economy,2023-03-13,2024-03-08,298,6,21,5642,711,105570,0.458,59.5,34733,0.797,At Risk
CUST003744,Kimberly,Boyd,25-34,GB,TW,Standard,Economy,2020-04-07,2024-08-24,129,2,17,5432,1054,88561,0.423,51.6,11886,0.644,At Risk
CUST003745,Tiffany,Pham,45-54,GB,UK,Gold,Premium Economy,2022-11-29,2024-03-25,281,7,25,9551,1119,309730,0.486,82.0,86724,0.719,At Risk
CUST003746,Steven,Glenn,25-34,SG,UK,Standard,Premium Economy,2019-07-28,2024-12-12,19,3,26,1200,164,32344,0.482,67.8,3732,0.173,Mass Market
CUST003747,Jacob,Miller,55-64,HK,AU,Standard,Economy,2020-12-30,2024-04-30,245,4,13,2334,424,28724,0.254,45.6,10098,0.897,At Risk
CUST003748,Wayne,Alexander,25-34,US,HK,Standard,Economy,2021-05-11,2024-02-08,327,3,25,7598,404,155412,0.342,37.5,21727,0.97,At Risk
CUST003749,Ashley,Howard,25-34,JP,TH,Silver,Premium Economy,2024-12-20,2024-09-20,102,4,18,1974,101,37350,0.02,55.6,8300,0.53,Mass Market
CUST003750,Andrea,Davis,25-34,TW,TW,Gold,Economy,2021-10-20,2024-01-11,355,1,9,7173,1300,76451,0.382,41.9,9764,0.97,At Risk
CUST003751,Rachel,Castillo,35-44,TW,JP,Standard,Premium Economy,2020-05-02,2024-12-23,8,1,15,5903,699,90176,0.398,55.3,6012,0.26,Mass Market
CUST003752,Angela,Castro,35-44,JP,HK,Silver,Economy,2019-04-14,2024-11-15,46,5,8,2324,451,19411,0.328,77.4,13875,0.224,Frequent Flyers
CUST003753,Hailey,Fisher,45-54,JP,HK,Silver,Business,2020-01-26,2024-09-08,114,4,8,7379,1387,96692,0.207,62.2,35064,0.525,Mass Market
CUST003754,Melanie,Flowers,35-44,US,CN,Silver,Economy,2020-06-14,2024-09-09,113,5,12,7815,1392,96417,0.529,80.1,46035,0.328,Mass Market
CUST003755,Lance,Rogers,35-44,HK,AU,Silver,Premium Economy,2020-11-28,2024-05-28,217,3,7,5269,1132,44807,0.166,47.3,19203,0.869,At Risk
CUST003756,Jennifer,Hodges,25-34,AU,UK,Diamond,Economy,2019-10-26,2024-02-22,313,3,22,4983,691,145657,0.6,73.0,23002,0.86,High Value Loyalists
CUST003757,Larry,Mitchell,25-34,AU,TH,Standard,Economy,2023-06-07,2024-11-24,37,6,23,8055,621,156011,0.117,66.7,47223,0.263,Frequent Flyers
CUST003758,Brian,Beard,55-64,GB,SG,Standard,Premium Economy,2021-04-27,2024-04-05,270,3,22,1463,166,32619,0.318,41.1,4448,0.97,At Risk
CUST003759,Marcus,Duffy,25-34,US,TW,Silver,Economy,2020-06-03,2024-03-09,297,2,7,6729,1349,49481,0.02,30.0,16156,0.97,At Risk
CUST003760,Angelica,Chavez,65+,GB,HK,Standard,Business,2022-02-25,2024-06-04,210,5,6,2028,329,17853,0.239,52.8,10771,0.722,At Risk
